"partit_politic","nom","cognom_1","cognom_2","genere","remuneracio","observacio_remuneracio_ca","observacio_remuneracio_es","observacio_remuneracio_en","president_partit","descripcio_carrec_ca","descripcio_carrec_es","descripcio_carrec_en","posicio_principal","dependencia_ca","dependencia_es","dependencia_en","descripcio_uo_ampliada","ordre_caixa","foto","cv_ca","cv_es","agenda_ca","agenda_es","declaracio_activitats_ca","declaracio_activitats_es","declaracio_bens_ca","declaracio_bens_es"
"PSC","Manuel","Becerra","Hormigo","Masculí",0.0,"Com a conseller sense dedicació no té assignada una retribució fixa, i només percep les dietes que estableix la normativa per assistència a les sessions, amb un màxim de 10.000 euros anuals. Els barems de càlcul es troben a l'apartat <a href="" https://ajuntament.barcelona.cat/transparencia/ca/dietes-que-perceben-els-alts-carrecs-de-lajuntament "" target=”_blank”>'Dietes dels alts càrrecs'.</a>","Como consejero sin dedicación no tiene asignada una retribución fija, y solo percibe las dietas que establece la normativa por asistencia a las sesiones, con un máximo de 10.000 euros anuales. Los baremos de cálculo se encuentran en el apartado  <a href="" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"" target=”_blank”>  'Dietas de los altos cargos'. </a>","As a non-exclusive councillor, he has no fixed salary and only receives the subsistence allowance established under the regulations for attending meetings, up to a maximum of 10,000 euros a year. The calculation tables can be found in the  <a href="" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"" target=”_blank”>  ' Subsistence allowance for senior posts. </a> section.","No","Conseller","Consejero","District Councillor","Sí","Consell Municipal del Districte de les Corts","Consejo Municipal del Distrito de Les Corts","Les Corts District Council","Consell Municipal del Districte de les Corts",5,"https://apidocs.barcelona.cat/retribucions_pro/CLL_D04_Manuel%20Becerra%20Hormigo_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CLL_D04_Manuel%20Becerra%20Hormigo_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/CLL_D04_Manuel%20Becerra%20Hormigo_CVCS.pdf","","","","","",""
"Barcelona pel Canvi","Manuel Carlos","Valls","Galfetti","Masculí",92600.06,"","","","Sí","Regidor","Concejal","Councillor","Sí","Consell Municipal","Consejo Municipal","City Council","Consell Municipal",3,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Manuel%20Valls%20Galfetti_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Manuel%20Valls%20Galfetti_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Manuel%20Valls%20Galfetti_CVCS.pdf","","","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-203","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-203","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-201","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-201"
"","Marc","Grau","Soles","Masculí",57224.3,"","","","No","Assessor 3","Asesor 3","Advisor 3","Sí","Grup Polític Municipal Esquerra Republicana de Catalunya","Grup Polític Municipal Esquerra Republicana de Catalunya","Grup Polític Municipal Esquerra Republicana de Catalunya","Grup Polític Municipal Esquerra Republicana de Catalunya",9,"https://apidocs.barcelona.cat/retribucions_pro/foto%20Marc%20Grau%20Sol%C3%A9s.jpg","https://apidocs.barcelona.cat/retribucions_pro/CV_ca_Marc%20Grau%20Sol%C3%A9s.pdf","https://apidocs.barcelona.cat/retribucions_pro/CV_es_Marc%20Grau%20Sol%C3%A9s.pdf","","","","","",""
"ERC","Marc","Bosch","Matas","Masculí",0.0,"Com a conseller sense dedicació no té assignada una retribució fixa, i només percep les dietes que estableix la normativa per assistència a les sessions, amb un màxim de 10.000 euros anuals. Els barems de càlcul es troben a l'apartat <a href="" https://ajuntament.barcelona.cat/transparencia/ca/dietes-que-perceben-els-alts-carrecs-de-lajuntament "" target=”_blank”>'Dietes dels alts càrrecs'.</a>","Como consejero sin dedicación no tiene asignada una retribución fija, y solo percibe las dietas que establece la normativa por asistencia a las sesiones, con un máximo de 10.000 euros anuales. Los baremos de cálculo se encuentran en el apartado  <a href="" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"" target=”_blank”>  'Dietas de los altos cargos'. </a>","As a non-exclusive councillor, he has no fixed salary and only receives the subsistence allowance established under the regulations for attending meetings, up to a maximum of 10,000 euros a year. The calculation tables can be found in the  <a href="" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"" target=”_blank”>  ' Subsistence allowance for senior posts. </a> section.","No","Conseller","Consejero","District Councillor","Sí","Consell Municipal del Districte de Gràcia","Consejo Municipal del Distrito de Gràcia","Gràcia District Council","Consell Municipal del Districte de Gràcia",5,"https://apidocs.barcelona.cat/retribucions_pro/CLL_D06_Marc%20Bosch%20Matas_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CLL_D06_Marc%20Bosch%20Matas_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/CLL_D06_Marc%20Bosch%20Matas_CVCS.pdf","","","","","",""
"PSC","Marc","Guallar","García","Masculí",0.0,"Com a conseller sense dedicació no té assignada una retribució fixa, i només percep les dietes que estableix la normativa per assistència a les sessions, amb un màxim de 10.000 euros anuals. Els barems de càlcul es troben a l'apartat <a href="" https://ajuntament.barcelona.cat/transparencia/ca/dietes-que-perceben-els-alts-carrecs-de-lajuntament "" target=”_blank”>'Dietes dels alts càrrecs'.</a>","Como consejero sin dedicación no tiene asignada una retribución fija, y solo percibe las dietas que establece la normativa por asistencia a las sesiones, con un máximo de 10.000 euros anuales. Los baremos de cálculo se encuentran en el apartado  <a href="" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"" target=”_blank”>  'Dietas de los altos cargos'. </a>","As a non-exclusive councillor, he has no fixed salary and only receives the subsistence allowance established under the regulations for attending meetings, up to a maximum of 10,000 euros a year. The calculation tables can be found in the  <a href="" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"" target=”_blank”>  ' Subsistence allowance for senior posts. </a> section.","No","Conseller","Consejero","District Councillor","Sí","Consell Municipal del Districte d'Horta-Guinardó","Consejo Municipal del Distrito de Horta-Guinardó","Horta-Guinardó District Council","Consell Municipal del Districte d'Horta-Guinardó",5,"https://apidocs.barcelona.cat/retribucions_pro/CLL_D07_Marc%20Guallar%20Garc%C3%ADa_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CLL_D07_Marc%20Guallar%20Garc%C3%ADa_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/CLL_D07_Marc%20Guallar%20Garc%C3%ADa_CVCS.pdf","","","","","",""
"ERC","Marc","Hernández","Hernández","Masculí",0.0,"Com a conseller sense dedicació no té assignada una retribució fixa, i només percep les dietes que estableix la normativa per assistència a les sessions, amb un màxim de 10.000 euros anuals. Els barems de càlcul es troben a l'apartat <a href="" https://ajuntament.barcelona.cat/transparencia/ca/dietes-que-perceben-els-alts-carrecs-de-lajuntament "" target=”_blank”>'Dietes dels alts càrrecs'.</a>","Como consejero sin dedicación no tiene asignada una retribución fija, y solo percibe las dietas que establece la normativa por asistencia a las sesiones, con un máximo de 10.000 euros anuales. Los baremos de cálculo se encuentran en el apartado  <a href="" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"" target=”_blank”>  'Dietas de los altos cargos'. </a>","As a non-exclusive councillor, he has no fixed salary and only receives the subsistence allowance established under the regulations for attending meetings, up to a maximum of 10,000 euros a year. The calculation tables can be found in the  <a href="" https://ajuntament.barcelona.cat/transparencia/es/dietas-que-perciben-los-altos-cargos-del-ayuntamiento"" target=”_blank”>  ' Subsistence allowance for senior posts. </a> section.","No","Conseller","Consejero","District Councillor","Sí","Consell Municipal del Districte de Sant Andreu","Consejo Municipal del Distrito de Sant Andreu","Sant Andreu District Council","Consell Municipal del Districte de Sant Andreu",5,"","https://apidocs.barcelona.cat/retribucions_pro/CLL_D09_Marc%20Hern%C3%A1ndez%20Hern%C3%A1ndez_CVCA.PDF","https://apidocs.barcelona.cat/retribucions_pro/CLL_D09_Marc%20Hern%C3%A1ndez%20Hern%C3%A1ndez_CVCS.PDF","","","","","",""
"ERC","Marc","Borràs","Batalla","Masculí",40328.96,"","","","No","Assessor 7","Asesor 7","Advisor 7","Sí","Grup Polític Municipal Esquerra Republicana de Catalunya","Grup Polític Municipal Esquerra Republicana de Catalunya","Grup Polític Municipal Esquerra Republicana de Catalunya","Grup Polític Municipal Esquerra Republicana de Catalunya",9,"","","","","","","","",""
"","Marc","Rius","Pinies","Masculí",68639.2,"En aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.290 euros, en 14 pagues.","En aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.290 euros, en 14 pagas.","Under the code of ethics of Barcelona en Comú, he will receive a net monthly salary of 2,290 euros, in 14 instalments.","No","Cap de Gabinet de Tinència","Jefe de Gabinete de Tenencia","Head of the Deputy Mayor's Office","Sí","Segona Tinència d'Alcaldia","Segunda Tenencia de Alcaldía","Second Deputy Mayor's Office","Segona Tinència d'Alcaldia",9,"https://apidocs.barcelona.cat/retribucions_pro/EVE_AJB_Marc%20Rius%20Pinies_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/EVE_AJB_Marc%20Rius%20Pinies_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/EVE_AJB_Marc%20Rius%20Pinies_CVCS.pdf","","","","","",""
"Barcelona en comú","Marc","Serra","Solé","Masculí",84532.0,"La retribució anual assignada és la que li correspon com a membre del Consell Municipal, tot i que, en aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.291,03 euros, en 14 pagues (import net equivalent a 3,5 vegades el salari mínim interprofessional). A aquest import s'afegeix, en concepte de complement per responsabilitat de govern i cures, la quantitat de 600 euros. Per a la resta dels seus càrrecs municipals no té assignada retribució.","La retribución anual asignada es la que le corresponde como miembro del Consejo Municipal, aunque, en aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.291,03 euros, en 14 pagas (importe neto equivalente a 3,5 veces el salario mínimo interprofesional). A este importe se añade, en concepto de complemento por responsabilidad de gobierno y cuidados, la cantidad de 600 euros. Para el resto de sus cargos municipales no tiene asignada retribución.","The allocated annual remuneration is the one he is entitled to as a member of the Municipal Council, although, under the Barcelona en Comú code of ethics, he will receive a net monthly salary of €2,291.03, in 14 instalments (net amount equivalent to 3.5 times the minimum interprofessional salary). An additional sum of €600 will complement this amount for governance and care responsibilities. He has no remuneration allocated for the rest of his municipal posts.","No","Regidor","Concejal","Councillor","Sí","Consell Municipal","Consejo Municipal","City Council","Consell Municipal",3,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/bc/ca/marc-serra-sole","https://ajuntament.barcelona.cat/agenda/bc/es/marc-serra-sole","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-101","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-101"
"Barcelona en comú","Marc","Serra","Solé","Masculí",84532.0,"La retribució anual assignada és la que li correspon com a membre del Consell Municipal, tot i que, en aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.291,03 euros, en 14 pagues (import net equivalent a 3,5 vegades el salari mínim interprofessional). A aquest import s'afegeix, en concepte de complement per responsabilitat de govern i cures, la quantitat de 600 euros. Per a la resta dels seus càrrecs municipals no té assignada retribució.","La retribución anual asignada es la que le corresponde como miembro del Consejo Municipal, aunque, en aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.291,03 euros, en 14 pagas (importe neto equivalente a 3,5 veces el salario mínimo interprofesional). A este importe se añade, en concepto de complemento por responsabilidad de gobierno y cuidados, la cantidad de 600 euros. Para el resto de sus cargos municipales no tiene asignada retribución.","The allocated annual remuneration is the one he is entitled to as a member of the Municipal Council, although, under the Barcelona en Comú code of ethics, he will receive a net monthly salary of €2,291.03, in 14 instalments (net amount equivalent to 3.5 times the minimum interprofessional salary). An additional sum of €600 will complement this amount for governance and care responsibilities. He has no remuneration allocated for the rest of his municipal posts.","No","Regidor","Concejal","City Councillor","No","Regidoria de Participació","Concejalía de Participación","Councillor's Office for Participation","Regidoria de Participació",0,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/bc/ca/marc-serra-sole","https://ajuntament.barcelona.cat/agenda/bc/es/marc-serra-sole","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-101","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-101"
"Barcelona en comú","Marc","Serra","Solé","Masculí",84532.0,"La retribució anual assignada és la que li correspon com a membre del Consell Municipal, tot i que, en aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.291,03 euros, en 14 pagues (import net equivalent a 3,5 vegades el salari mínim interprofessional). A aquest import s'afegeix, en concepte de complement per responsabilitat de govern i cures, la quantitat de 600 euros. Per a la resta dels seus càrrecs municipals no té assignada retribució.","La retribución anual asignada es la que le corresponde como miembro del Consejo Municipal, aunque, en aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.291,03 euros, en 14 pagas (importe neto equivalente a 3,5 veces el salario mínimo interprofesional). A este importe se añade, en concepto de complemento por responsabilidad de gobierno y cuidados, la cantidad de 600 euros. Para el resto de sus cargos municipales no tiene asignada retribución.","The allocated annual remuneration is the one he is entitled to as a member of the Municipal Council, although, under the Barcelona en Comú code of ethics, he will receive a net monthly salary of €2,291.03, in 14 instalments (net amount equivalent to 3.5 times the minimum interprofessional salary). An additional sum of €600 will complement this amount for governance and care responsibilities. He has no remuneration allocated for the rest of his municipal posts.","No","Regidor","Concejal","City Councillor","No","Regidoria de Drets de Ciutadania","Concejalía de Derechos de Ciudadanía","Councillor's Office for Citizen Rights","Regidoria de Drets de Ciutadania",0,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/bc/ca/marc-serra-sole","https://ajuntament.barcelona.cat/agenda/bc/es/marc-serra-sole","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-101","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-101"
"Barcelona en comú","Marc","Serra","Solé","Masculí",84532.0,"La retribució anual assignada és la que li correspon com a membre del Consell Municipal, tot i que, en aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.291,03 euros, en 14 pagues (import net equivalent a 3,5 vegades el salari mínim interprofessional). A aquest import s'afegeix, en concepte de complement per responsabilitat de govern i cures, la quantitat de 600 euros. Per a la resta dels seus càrrecs municipals no té assignada retribució.","La retribución anual asignada es la que le corresponde como miembro del Consejo Municipal, aunque, en aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.291,03 euros, en 14 pagas (importe neto equivalente a 3,5 veces el salario mínimo interprofesional). A este importe se añade, en concepto de complemento por responsabilidad de gobierno y cuidados, la cantidad de 600 euros. Para el resto de sus cargos municipales no tiene asignada retribución.","The allocated annual remuneration is the one he is entitled to as a member of the Municipal Council, although, under the Barcelona en Comú code of ethics, he will receive a net monthly salary of €2,291.03, in 14 instalments (net amount equivalent to 3.5 times the minimum interprofessional salary). An additional sum of €600 will complement this amount for governance and care responsibilities. He has no remuneration allocated for the rest of his municipal posts.","No","Regidor del Districte","Concejal de distrito","District Councillor","No","Regidoria del Districte de Sants-Montjuïc","Concejalía del Distrito de Sants-Montjuïc","Sants-Montjuïc District Councillor's Office","Regidoria del Districte de Sants-Montjuïc",5,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/bc/ca/marc-serra-sole","https://ajuntament.barcelona.cat/agenda/bc/es/marc-serra-sole","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-101","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-101"
"Barcelona en comú","Marc","Serra","Solé","Masculí",84532.0,"La retribució anual assignada és la que li correspon com a membre del Consell Municipal, tot i que, en aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.291,03 euros, en 14 pagues (import net equivalent a 3,5 vegades el salari mínim interprofessional). A aquest import s'afegeix, en concepte de complement per responsabilitat de govern i cures, la quantitat de 600 euros. Per a la resta dels seus càrrecs municipals no té assignada retribució.","La retribución anual asignada es la que le corresponde como miembro del Consejo Municipal, aunque, en aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.291,03 euros, en 14 pagas (importe neto equivalente a 3,5 veces el salario mínimo interprofesional). A este importe se añade, en concepto de complemento por responsabilidad de gobierno y cuidados, la cantidad de 600 euros. Para el resto de sus cargos municipales no tiene asignada retribución.","The allocated annual remuneration is the one he is entitled to as a member of the Municipal Council, although, under the Barcelona en Comú code of ethics, he will receive a net monthly salary of €2,291.03, in 14 instalments (net amount equivalent to 3.5 times the minimum interprofessional salary). An additional sum of €600 will complement this amount for governance and care responsibilities. He has no remuneration allocated for the rest of his municipal posts.","No","Membre","Miembro","Member","No","Comissió de Govern","Comisión de Gobierno","City Government Commission","Comissió de Govern",0,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/bc/ca/marc-serra-sole","https://ajuntament.barcelona.cat/agenda/bc/es/marc-serra-sole","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-101","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-101"
"Barcelona en comú","Marc","Serra","Solé","Masculí",84532.0,"La retribució anual assignada és la que li correspon com a membre del Consell Municipal, tot i que, en aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.291,03 euros, en 14 pagues (import net equivalent a 3,5 vegades el salari mínim interprofessional). A aquest import s'afegeix, en concepte de complement per responsabilitat de govern i cures, la quantitat de 600 euros. Per a la resta dels seus càrrecs municipals no té assignada retribució.","La retribución anual asignada es la que le corresponde como miembro del Consejo Municipal, aunque, en aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.291,03 euros, en 14 pagas (importe neto equivalente a 3,5 veces el salario mínimo interprofesional). A este importe se añade, en concepto de complemento por responsabilidad de gobierno y cuidados, la cantidad de 600 euros. Para el resto de sus cargos municipales no tiene asignada retribución.","The allocated annual remuneration is the one he is entitled to as a member of the Municipal Council, although, under the Barcelona en Comú code of ethics, he will receive a net monthly salary of €2,291.03, in 14 instalments (net amount equivalent to 3.5 times the minimum interprofessional salary). An additional sum of €600 will complement this amount for governance and care responsibilities. He has no remuneration allocated for the rest of his municipal posts.","No","Membre","Miembro","Member","No","Comissió d'Economia i Hisenda","Comisión de Economía y Hacienda","Commission for Economy and Finance","Comissió d'Economia i Hisenda",0,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/bc/ca/marc-serra-sole","https://ajuntament.barcelona.cat/agenda/bc/es/marc-serra-sole","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-101","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-101"
"Barcelona en comú","Marc","Serra","Solé","Masculí",84532.0,"La retribució anual assignada és la que li correspon com a membre del Consell Municipal, tot i que, en aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.291,03 euros, en 14 pagues (import net equivalent a 3,5 vegades el salari mínim interprofessional). A aquest import s'afegeix, en concepte de complement per responsabilitat de govern i cures, la quantitat de 600 euros. Per a la resta dels seus càrrecs municipals no té assignada retribució.","La retribución anual asignada es la que le corresponde como miembro del Consejo Municipal, aunque, en aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.291,03 euros, en 14 pagas (importe neto equivalente a 3,5 veces el salario mínimo interprofesional). A este importe se añade, en concepto de complemento por responsabilidad de gobierno y cuidados, la cantidad de 600 euros. Para el resto de sus cargos municipales no tiene asignada retribución.","The allocated annual remuneration is the one he is entitled to as a member of the Municipal Council, although, under the Barcelona en Comú code of ethics, he will receive a net monthly salary of €2,291.03, in 14 instalments (net amount equivalent to 3.5 times the minimum interprofessional salary). An additional sum of €600 will complement this amount for governance and care responsibilities. He has no remuneration allocated for the rest of his municipal posts.","No","Membre","Miembro","Member","No","Comissió de Presidència, Drets de Ciutadania, Participació i Seguretat i Prevenció","Comisión de Presidencia, Derechos de Ciudadanía, Participación y Seguridad y Prevención","Commission for Presidency, Citizen Rights, Participation and Safety and Prevention","Comissió de Presidència, Drets de Ciutadania, Participació i Seguretat i Prevenció",0,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/bc/ca/marc-serra-sole","https://ajuntament.barcelona.cat/agenda/bc/es/marc-serra-sole","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-101","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-101"
"Barcelona en comú","Marc","Serra","Solé","Masculí",84532.0,"La retribució anual assignada és la que li correspon com a membre del Consell Municipal, tot i que, en aplicació del codi ètic de Barcelona en Comú, percebrà uns ingressos nets mensuals de 2.291,03 euros, en 14 pagues (import net equivalent a 3,5 vegades el salari mínim interprofessional). A aquest import s'afegeix, en concepte de complement per responsabilitat de govern i cures, la quantitat de 600 euros. Per a la resta dels seus càrrecs municipals no té assignada retribució.","La retribución anual asignada es la que le corresponde como miembro del Consejo Municipal, aunque, en aplicación del código ético de Barcelona en Comú, percibirá unos ingresos netos mensuales de 2.291,03 euros, en 14 pagas (importe neto equivalente a 3,5 veces el salario mínimo interprofesional). A este importe se añade, en concepto de complemento por responsabilidad de gobierno y cuidados, la cantidad de 600 euros. Para el resto de sus cargos municipales no tiene asignada retribución.","The allocated annual remuneration is the one he is entitled to as a member of the Municipal Council, although, under the Barcelona en Comú code of ethics, he will receive a net monthly salary of €2,291.03, in 14 instalments (net amount equivalent to 3.5 times the minimum interprofessional salary). An additional sum of €600 will complement this amount for governance and care responsibilities. He has no remuneration allocated for the rest of his municipal posts.","No","Vocal","Vocal","Member","No","Foment de Ciutat, SA","Fomento de Ciudad, SA","Foment de Ciutat, SA","Foment de Ciutat, SA",0,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Marc%20Serra%20Sole_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/bc/ca/marc-serra-sole","https://ajuntament.barcelona.cat/agenda/bc/es/marc-serra-sole","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-102","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-101","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-101"
